company,model,manufacture_year,km_driven,owner_type,fuel,transmission,mileage,max_power,seats,price
Maruti,Wagon R,2025,10000,1st Owner,Petrol,Manual,20.52,81.8,5,500000
Maruti,Alto,2014,43000,1st Owner,Petrol,Manual,19.7,46.3,5,140000
Honda,Amaze,2018,64000,2nd Owner,CNG,Manual,18.0,86.7,5,349000
Maruti,Wagon R,2019,30000,1st Owner,Petrol,Manual,20.51,67.06,5,325000
Honda,City,2019,63000,2nd Owner,Petrol,Manual,17.8,117.3,5,435000
Maruti,Celerio,2023,28000,2nd Owner,CNG,Manual,31.79,58.33,5,455000
Land Rover,Rover,2023,25000,1st Owner,Petrol,Automatic,9.17,335.25,7,6200000
Honda,City,2022,32226,2nd Owner,Petrol,Manual,17.8,117.3,5,755000
Maruti,Alto,2019,65000,1st Owner,Petrol,Manual,23.95,67.05,5,245000
Kia,Seltos,2024,14000,2nd Owner,Diesel,Manual,20.8,113.4,5,1350000
Renault,KWID,2023,15000,1st Owner,Petrol,Automatic,24.04,67.0,5,310000
BMW,6,2023,30000,1st Owner,Petrol,Automatic,14.28,254.7,4,5500000
Maruti,Swift Dzire,2023,32000,2nd Owner,Diesel,Manual,19.3,73.9,5,675000
Maruti,Wagon R,2024,30000,1st Owner,Petrol,Manual,20.52,81.8,5,500000
Hyundai,i10,2015,25000,1st Owner,Petrol,Manual,20.36,78.9,5,300000
Mahindra,Scorpio,2021,35000,1st Owner,Diesel,Automatic,15.4,120.0,7,1450000
Mahindra,Scorpio,2018,140000,1st Owner,Diesel,Manual,12.05,120.0,8,530000
Ford,Ecosport,2019,65597,3rd Owner,Diesel,Manual,22.7,89.84,5,575000
Hyundai,i20,2022,35000,1st Owner,Petrol,Manual,18.6,81.83,5,550000
Maruti,Ciaz,2019,160000,1st Owner,Diesel,Manual,26.21,88.5,5,500000
Maruti,Baleno,2025,7124,1st Owner,Petrol,Manual,21.01,81.8,5,643000
Ford,Ecosport,2024,15000,1st Owner,Petrol,Manual,18.1,123.24,5,1000000
Hyundai,Grand,2021,34000,1st Owner,Petrol,Manual,18.9,82.0,5,550000
Volkswagen,Vento,2016,280000,1st Owner,Diesel,Manual,20.54,103.6,5,300000
Tata,Tigor,2023,40000,1st Owner,Petrol,Manual,20.3,84.0,5,470000
Honda,City,2019,77000,2nd Owner,Diesel,Manual,26.0,98.6,5,525000
Datsun,GO,2022,15000,1st Owner,Petrol,Manual,19.44,67.0,7,469000
Maruti,Alto,2017,60000,1st Owner,Petrol,Manual,20.92,67.1,5,210000
Maruti,Alto,2018,120000,1st Owner,Petrol,Manual,22.74,47.3,5,200000
Renault,KWID,2024,2500,1st Owner,Petrol,Manual,23.01,67.0,5,400000
Jaguar,XF,2018,50000,2nd Owner,Diesel,Automatic,16.36,187.7,5,2150000
Maruti,Celerio,2021,46500,1st Owner,Petrol,Manual,23.1,67.04,5,340000
Maruti,Alto,2010,5000,1st Owner,Petrol,Manual,19.7,46.3,5,95000
Maruti,Swift,2017,68000,1st Owner,Diesel,Manual,22.9,74.0,5,381000
Mercedes-Benz,C-Class,2016,45000,2nd Owner,Diesel,Automatic,14.94,204.0,5,775000
Maruti,Swift Dzire,2022,20000,1st Owner,Diesel,Manual,28.4,74.02,5,700000
Maruti,Ciaz,2022,106000,2nd Owner,Diesel,Manual,28.09,88.5,5,675000
Honda,City,2020,28000,2nd Owner,Petrol,Automatic,18.0,117.3,5,670000
Mahindra,XUV500,2023,50000,1st Owner,Diesel,Manual,16.0,140.0,7,1050000
BMW,X5,2024,19000,1st Owner,Diesel,Automatic,13.38,265.0,5,7900000
Honda,City,2016,55000,2nd Owner,Petrol,Manual,17.0,118.0,5,360000
Ford,Figo,2022,53000,1st Owner,Diesel,Manual,25.83,99.0,5,400000
Hyundai,Verna,2019,89000,2nd Owner,Diesel,Manual,22.32,126.32,5,470000
Maruti,Alto,2023,22000,1st Owner,Petrol,Manual,24.7,47.3,5,304000
Honda,City,2019,69000,2nd Owner,Diesel,Manual,26.0,98.6,5,490000
Mahindra,Scorpio,2021,155000,1st Owner,Diesel,Manual,15.4,120.0,7,864000
Mahindra,XUV500,2018,85000,2nd Owner,Diesel,Manual,16.0,140.0,7,480000
Maruti,Wagon R,2024,3600,2nd Owner,Petrol,Automatic,20.52,81.8,5,575000
Maruti,Baleno,2024,5000,1st Owner,Petrol,Automatic,21.4,83.1,5,686000
Toyota,Innova,2020,143000,2nd Owner,Diesel,Manual,12.99,100.0,7,780000
Audi,A6,2023,24000,2nd Owner,Diesel,Automatic,17.68,174.33,5,3490000
MG,Hector,2024,28000,2nd Owner,Diesel,Manual,17.41,167.68,5,1699000
Maruti,Swift,2024,44000,1st Owner,Diesel,Manual,28.4,74.0,5,800000
Maruti,Baleno,2023,10000,1st Owner,Petrol,Automatic,21.4,83.1,5,680000
Toyota,Fortuner,2015,200000,1st Owner,Diesel,Manual,11.5,171.0,7,1200000
Toyota,Innova,2017,187031,2nd Owner,Diesel,Manual,12.99,100.0,8,525000
Ford,Ecosport,2024,22346,2nd Owner,Petrol,Manual,17.0,121.36,5,955000
Hyundai,i20,2017,120000,1st Owner,Diesel,Manual,21.9,90.0,5,350000
Maruti,Vitara,2025,1000,2nd Owner,Petrol,Manual,17.03,103.26,5,800000
Maruti,Alto,2010,56700,1st Owner,Petrol,Manual,19.7,46.3,5,75000
Mahindra,XUV500,2020,170000,1st Owner,Diesel,Manual,16.0,140.0,7,825000
Mahindra,Marazzo,2024,60000,1st Owner,Diesel,Manual,17.3,121.0,8,1476000
Honda,Jazz,2023,40000,2nd Owner,Petrol,Automatic,18.2,88.7,5,670000
Maruti,Alto,2017,28000,2nd Owner,Petrol,Manual,19.7,46.3,5,180000
Hyundai,Grand,2022,35000,1st Owner,Petrol,Manual,18.9,81.86,5,490000
Maruti,Baleno,2022,20000,1st Owner,Petrol,Manual,21.4,83.1,5,550000
Hyundai,i10,2019,40000,1st Owner,Petrol,Manual,20.36,78.9,5,350000
Toyota,Innova,2024,35000,1st Owner,Diesel,Manual,13.68,147.8,8,1500000
Ford,Figo,2017,74000,2nd Owner,Diesel,Manual,20.0,68.05,5,190000
Renault,Duster,2019,46500,1st Owner,Diesel,Manual,20.45,83.8,5,460000
Maruti,Swift,2024,8000,2nd Owner,Petrol,Automatic,21.21,81.8,5,650000
Maruti,Ciaz,2021,120000,1st Owner,Diesel,Manual,28.09,88.5,5,700000
Maruti,Swift,2022,34000,1st Owner,Petrol,Manual,20.4,81.8,5,455000
Maruti,Swift,2019,54000,2nd Owner,Petrol,Manual,22.0,81.8,5,365000
Maruti,Swift Dzire,2019,11275,2nd Owner,Petrol,Manual,19.1,85.8,5,470000
Toyota,Fortuner,2023,35000,2nd Owner,Diesel,Automatic,12.9,174.5,7,2950000
Maruti,Swift,2017,48000,1st Owner,Diesel,Manual,22.9,74.0,5,400000
Renault,Duster,2020,68000,2nd Owner,Diesel,Manual,19.87,83.8,5,550000
Honda,Civic,2024,23000,2nd Owner,Petrol,Automatic,13.9,130.2,5,1519000
Maruti,Swift Dzire,2023,31500,1st Owner,Diesel,Automatic,28.4,74.02,5,740000
Honda,Amaze,2018,73000,2nd Owner,Diesel,Manual,25.8,98.6,5,325000
Hyundai,Grand,2025,10000,1st Owner,Petrol,Automatic,20.7,81.86,5,600000
Honda,Amaze,2018,208000,1st Owner,Diesel,Manual,25.8,98.6,5,300000
Hyundai,i10,2015,30000,1st Owner,Petrol,Manual,20.36,78.9,5,300000
Maruti,Wagon R,2021,83000,2nd Owner,CNG,Manual,26.6,58.16,5,345000
Mahindra,Scorpio,2023,60000,1st Owner,Diesel,Manual,15.4,75.0,7,900000
Mahindra,XUV500,2021,83000,2nd Owner,Diesel,Manual,16.0,140.0,7,1025000
Isuzu,D-Max,2022,58132,2nd Owner,Diesel,Manual,12.4,134.0,5,1450000
Maruti,Swift,2020,34000,1st Owner,Petrol,Manual,20.4,81.8,5,400000
Honda,Amaze,2019,45120,2nd Owner,Diesel,Manual,25.8,98.6,5,367000
Hyundai,Grand,2024,15000,1st Owner,Petrol,Automatic,18.9,81.86,5,535000
Maruti,Ertiga,2024,15000,1st Owner,Petrol,Manual,19.34,103.0,7,805000
MG,Hector,2025,1000,2nd Owner,Petrol,Manual,15.81,141.0,5,1488000
Hyundai,i10,2017,64000,1st Owner,Petrol,Manual,20.36,78.9,5,250000
Mercedes-Benz,E-Class,2016,98000,2nd Owner,Diesel,Automatic,14.21,203.0,5,700000
Maruti,Vitara,2021,65000,2nd Owner,Diesel,Manual,24.3,88.5,5,675000
Maruti,Swift,2020,84000,2nd Owner,Diesel,Manual,28.4,74.0,5,425000
Maruti,Alto,2020,33000,1st Owner,Petrol,Manual,22.74,47.3,5,260000
Honda,City,2021,55670,2nd Owner,Petrol,Manual,17.8,117.3,5,700000
Maruti,Baleno,2022,50000,1st Owner,Diesel,Manual,27.39,74.0,5,560000
Hyundai,Verna,2011,148000,1st Owner,Diesel,Manual,16.8,110.0,5,155000
Porsche,Cayenne,2021,47000,2nd Owner,Diesel,Automatic,15.15,240.0,5,5975000
Maruti,Ertiga,2024,18000,2nd Owner,Petrol,Manual,19.01,103.26,7,800000
BMW,3,2016,52420,2nd Owner,Diesel,Automatic,22.69,190.0,5,750000
Hyundai,Grand,2020,10000,1st Owner,Petrol,Manual,18.9,82.0,5,350000
Toyota,Innova,2021,40000,1st Owner,Diesel,Manual,13.68,147.8,8,1380000
Mahindra,Scorpio,2020,50000,1st Owner,Diesel,Manual,15.4,120.0,7,1000000
Maruti,Ertiga,2023,50000,1st Owner,Petrol,Manual,17.5,91.1,7,700000
Maruti,Swift Dzire,2014,76963,1st Owner,Petrol,Manual,17.5,85.8,5,230000
BMW,5,2021,52890,2nd Owner,Diesel,Automatic,18.12,190.0,5,2800000
Maruti,Alto,2021,45000,2nd Owner,CNG,Manual,30.46,47.3,5,350000
Maruti,Baleno,2023,25000,1st Owner,Diesel,Manual,27.39,74.0,5,825000
Renault,KWID,2023,10103,2nd Owner,Petrol,Manual,25.17,53.3,5,325000
BMW,X1,2019,24000,2nd Owner,Diesel,Automatic,17.05,184.0,5,1675000
Mahindra,XUV500,2019,47240,2nd Owner,Diesel,Manual,15.1,140.0,7,800000
Maruti,Celerio,2024,30000,1st Owner,Petrol,Manual,23.1,67.04,5,400000
Toyota,Innova,2023,58000,2nd Owner,Diesel,Manual,13.68,147.51,7,1750000
Audi,A4,2018,65000,2nd Owner,Diesel,Automatic,16.55,147.51,5,1200000
Hyundai,i20,2020,35213,2nd Owner,Diesel,Manual,22.54,88.73,5,535000
Hyundai,Grand,2020,35000,1st Owner,Petrol,Manual,18.9,82.0,5,356000
Mahindra,XUV500,2017,92000,2nd Owner,Diesel,Manual,16.0,140.0,7,550000
Maruti,Eeco,2023,34500,2nd Owner,CNG,Manual,21.94,61.7,5,360000
Maruti,Ertiga,2022,50000,1st Owner,Diesel,Manual,24.52,88.5,7,700000
Hyundai,Grand,2021,30000,1st Owner,Petrol,Manual,18.9,82.0,5,390000
Toyota,Fortuner,2017,51000,2nd Owner,Diesel,Automatic,12.55,168.7,7,1245000
Mahindra,XUV500,2022,60000,1st Owner,Diesel,Automatic,16.0,140.0,7,1150000
Maruti,Wagon R,2016,83000,2nd Owner,Petrol,Manual,18.9,67.1,5,180000
Skoda,Rapid,2019,70000,2nd Owner,Petrol,Manual,15.0,103.52,5,425000
Ford,Freestyle,2024,50000,1st Owner,Petrol,Manual,19.0,94.68,5,650000
Maruti,Swift,2017,60000,1st Owner,Diesel,Manual,22.9,74.0,5,400000
Honda,City,2014,51000,2nd Owner,Petrol,Manual,17.0,118.0,5,275000
Maruti,Alto,2016,40000,1st Owner,Petrol,Manual,19.7,46.3,5,170000
Skoda,Superb,2015,100000,1st Owner,Petrol,Manual,13.14,157.8,5,235000
Mercedes-Benz,C-Class,2016,160000,1st Owner,Diesel,Automatic,14.84,170.0,5,700000
Maruti,Alto,2019,70000,1st Owner,Petrol,Manual,23.95,67.05,5,250000
Maruti,Swift,2018,70000,1st Owner,Petrol,Manual,18.6,85.8,5,350000
Hyundai,i20,2021,50000,1st Owner,Petrol,Manual,18.6,81.83,5,480000
Maruti,Swift Dzire,2022,30000,2nd Owner,Petrol,Automatic,21.21,81.8,5,690000
Maruti,Ciaz,2020,60000,1st Owner,Diesel,Manual,26.21,88.5,5,670000
Maruti,Alto,2016,50000,1st Owner,Petrol,Manual,20.92,67.1,5,250000
Mahindra,Scorpio,2022,42000,2nd Owner,Diesel,Manual,15.4,75.0,7,935000
Hyundai,Verna,2024,15000,1st Owner,Petrol,Manual,17.0,121.3,5,1030000
Maruti,Wagon R,2010,33650,1st Owner,Petrol,Manual,18.9,67.1,5,110000
Hyundai,i20,2020,35000,1st Owner,Petrol,Manual,18.6,81.83,5,470000
Maruti,Swift,2020,30000,1st Owner,Petrol,Manual,20.4,81.8,5,370000
Maruti,Celerio,2023,100000,1st Owner,Petrol,Automatic,23.1,67.04,5,450000
Maruti,Wagon R,2021,58000,2nd Owner,CNG,Manual,26.2,58.2,5,275000
Maruti,Swift Dzire,2024,4000,1st Owner,Petrol,Automatic,21.21,81.8,5,731000
Maruti,Wagon R,2021,60000,1st Owner,Petrol,Manual,20.51,67.04,5,380000
Tata,Nexon,2023,60000,1st Owner,Diesel,Manual,21.5,108.5,5,900000
Honda,Amaze,2021,34000,2nd Owner,Petrol,Manual,18.0,86.7,5,500000
Datsun,GO,2022,42000,1st Owner,Petrol,Manual,20.63,67.06,5,330000
Tata,Hexa,2023,60000,1st Owner,Diesel,Manual,17.6,153.86,7,1400000
Hyundai,Verna,2018,80000,1st Owner,Diesel,Manual,22.32,126.3,5,540000
Mahindra,Bolero,2013,120000,1st Owner,Diesel,Manual,13.6,63.0,7,375000
Toyota,Fortuner,2021,50000,2nd Owner,Petrol,Automatic,10.26,163.7,7,2600000
Ford,Ecosport,2021,35200,2nd Owner,Petrol,Automatic,14.7,120.69,5,725000
Hyundai,i20,2025,3700,3rd Owner,Petrol,Manual,18.6,81.86,5,765000
Maruti,Wagon R,2021,25000,1st Owner,Petrol,Manual,20.51,67.04,5,380000
Toyota,Fortuner,2022,64000,2nd Owner,Diesel,Automatic,12.9,174.5,7,2625000
Mahindra,XUV500,2018,50000,2nd Owner,Diesel,Manual,15.1,140.0,7,621000
Maruti,Swift Dzire,2024,15000,1st Owner,Petrol,Manual,21.21,81.8,5,600000
Mahindra,XUV300,2024,30000,1st Owner,Petrol,Manual,17.0,110.0,5,1130000
Maruti,Swift Dzire,2025,35000,1st Owner,Petrol,Manual,21.21,81.8,5,670000
Ford,Endeavour,2022,62876,2nd Owner,Diesel,Automatic,10.91,197.0,7,2875000
Honda,Amaze,2020,70000,1st Owner,Diesel,Manual,25.8,98.6,5,350000
Maruti,Swift Dzire,2020,84003,1st Owner,Diesel,Manual,26.59,74.0,5,530000
Mahindra,Thar,2022,55000,2nd Owner,Diesel,Manual,16.55,105.0,6,850000
Maruti,Alto,2021,42000,2nd Owner,CNG,Manual,33.44,40.3,4,260000
Maruti,Alto,2018,31000,2nd Owner,Petrol,Manual,20.92,67.1,5,230000
Ford,Ecosport,2018,80000,2nd Owner,Diesel,Manual,22.7,89.84,5,475000
Tata,Nexon,2024,6000,1st Owner,Petrol,Manual,17.0,108.5,5,750000
Land Rover,Rover,2024,12000,2nd Owner,Diesel,Automatic,12.63,147.5,5,4000000
Skoda,Superb,2018,65000,2nd Owner,Diesel,Manual,17.2,138.1,5,499000
Honda,Jazz,2022,30000,2nd Owner,Petrol,Manual,18.7,88.7,5,525000
Hyundai,i20,2019,10000,1st Owner,Petrol,Manual,18.6,81.83,5,535000
Maruti,Dzire VXI,2021,62150,2nd Owner,Petrol,Manual,23.26,88.5,5,485000
Mahindra,XUV500,2020,47300,2nd Owner,Diesel,Manual,15.1,140.0,7,745000
Ford,Aspire,2020,63000,2nd Owner,Diesel,Manual,25.83,99.0,5,475000
Hyundai,Grand,2019,80000,1st Owner,Diesel,Manual,24.0,70.0,5,300000
Volvo,S90,2021,20400,2nd Owner,Diesel,Automatic,18.0,190.0,5,3650000
Maruti,Alto,2021,71000,2nd Owner,Petrol,Manual,24.7,47.3,5,299000
Maruti,Ertiga,2022,52000,2nd Owner,Diesel,Manual,24.52,88.5,7,695000
Hyundai,i20,2018,70000,1st Owner,Petrol,Manual,18.5,82.85,5,400000
Hyundai,Grand,2025,20000,1st Owner,Petrol,Manual,20.7,81.86,5,650000
Hyundai,Grand,2020,70000,1st Owner,Diesel,Manual,24.0,70.0,5,455000
Maruti,Wagon R,2013,100000,1st Owner,Petrol,Manual,18.9,67.0,5,150000
Honda,Amaze,2023,50000,1st Owner,Petrol,Manual,17.8,86.7,5,550000
Hyundai,i20,2020,67000,2nd Owner,Diesel,Manual,22.54,88.73,5,500000
Hyundai,Verna,2018,70000,2nd Owner,Diesel,Manual,22.32,126.3,5,365000
Honda,Amaze,2024,21100,2nd Owner,Petrol,Automatic,18.1,88.7,5,775000
Hyundai,Grand,2020,50000,1st Owner,Petrol,Manual,18.9,82.0,5,310000
Hyundai,Venue,2024,27594,3rd Owner,Petrol,Manual,18.27,118.35,5,995000
Hyundai,i10,2017,70000,1st Owner,Petrol,Manual,19.81,68.05,5,190000
Toyota,Innova,2021,37000,2nd Owner,Diesel,Automatic,11.36,171.5,7,1575000
Honda,WR-V,2024,25000,1st Owner,Petrol,Manual,17.5,88.7,5,906000
Ford,Ecosport,2022,35000,1st Owner,Diesel,Manual,23.0,98.96,5,785000
Maruti,Alto,2016,11266,2nd Owner,Petrol,Manual,20.92,67.1,5,235000
Maruti,XL6,2024,12005,2nd Owner,Petrol,Automatic,17.99,103.2,6,1200000
Mahindra,Bolero,2018,80000,1st Owner,Diesel,Manual,15.96,62.1,7,470000
Honda,City,2016,119000,1st Owner,Petrol,Manual,17.0,118.0,5,400000
Kia,Seltos,2025,3500,2nd Owner,Petrol,Automatic,16.8,113.4,5,1490000
Maruti,Baleno,2024,11000,2nd Owner,Petrol,Manual,21.4,83.1,5,535000
Skoda,Rapid,2021,47612,2nd Owner,Diesel,Manual,21.13,108.6,5,590000
Renault,KWID,2021,41000,1st Owner,Petrol,Manual,25.17,53.3,5,235000
Hyundai,Creta,2024,21000,2nd Owner,Petrol,Manual,15.8,121.3,5,1250000
Maruti,Wagon R,2020,120000,1st Owner,Petrol,Manual,20.51,67.04,5,300000
BMW,X1,2024,22450,2nd Owner,Diesel,Automatic,20.68,190.0,5,3011000
Maruti,Swift,2025,10000,1st Owner,Petrol,Manual,21.21,81.8,5,615000
Renault,KWID,2021,50000,1st Owner,Petrol,Manual,25.17,53.3,5,250000
Mahindra,XUV500,2020,42000,2nd Owner,Diesel,Manual,16.0,140.0,7,925000
Maruti,Swift Dzire,2024,14000,2nd Owner,Diesel,Manual,19.3,73.9,5,725000
Renault,KWID,2023,10000,1st Owner,Petrol,Manual,23.01,67.0,5,350000
Maruti,Wagon R,2022,70000,1st Owner,Petrol,Manual,20.51,67.04,5,360000
Honda,City,2020,70000,1st Owner,Diesel,Manual,25.1,98.6,5,700000
Mahindra,XUV500,2023,50000,1st Owner,Diesel,Automatic,15.1,152.87,7,1300000
Volkswagen,Polo,2016,64471,2nd Owner,Petrol,Manual,15.26,103.5,5,285000
Maruti,Wagon R,2009,50000,1st Owner,Petrol,Manual,18.9,67.1,5,62000
Maruti,Ignis,2023,20000,1st Owner,Petrol,Automatic,20.89,81.8,5,550000
Honda,Amaze,2022,33869,2nd Owner,Petrol,Manual,17.8,86.7,5,527000
Mahindra,Bolero,2017,63497,1st Owner,Diesel,Manual,15.96,62.1,7,396000
Maruti,Swift Dzire,2019,70000,1st Owner,Petrol,Manual,19.1,85.8,5,384000
Hyundai,i10,2014,67000,1st Owner,Petrol,Manual,20.36,78.9,5,210000
Maruti,Swift,2020,50000,1st Owner,Diesel,Manual,25.2,74.0,5,500000
Datsun,RediGO,2023,20000,1st Owner,Petrol,Manual,22.7,53.64,5,210000
Hyundai,Verna,2017,57000,2nd Owner,Petrol,Manual,17.01,121.3,5,425000
Mahindra,Bolero,2016,30000,1st Owner,Diesel,Manual,13.6,63.0,7,425000
Maruti,Swift Dzire,2023,80000,1st Owner,Diesel,Automatic,28.4,74.02,5,495000
Maruti,Alto,2021,50000,1st Owner,Petrol,Manual,24.7,47.3,5,220000
Tata,Safari,2016,190000,1st Owner,Diesel,Manual,11.57,138.1,7,218000
Mahindra,Bolero,2023,60000,1st Owner,Diesel,Manual,15.96,62.1,7,750000
Maruti,Ciaz,2022,60000,2nd Owner,Petrol,Automatic,19.12,91.1,5,715000
Audi,A6,2019,21000,2nd Owner,Diesel,Automatic,17.68,174.33,5,1800000
Maruti,Alto,2025,5000,1st Owner,Petrol,Manual,22.05,47.3,5,350000
Renault,KWID,2024,25000,1st Owner,Petrol,Manual,25.17,53.3,5,300000
Maruti,Alto,2015,100000,1st Owner,Petrol,Manual,20.92,67.1,5,168000
Land Rover,Rover,2017,175000,1st Owner,Diesel,Automatic,11.8,241.6,7,2500000
Mercedes-Benz,E-Class,2017,86500,2nd Owner,Diesel,Automatic,14.21,203.0,5,1400000
Maruti,Swift Dzire,2017,120000,1st Owner,Diesel,Manual,19.3,73.9,5,350000
Hyundai,Verna,2018,76300,1st Owner,Diesel,Manual,22.32,126.32,5,480000
Renault,KWID,2024,10000,1st Owner,Petrol,Automatic,24.04,67.0,5,400000
Hyundai,Grand,2024,36000,2nd Owner,Petrol,Manual,18.9,81.86,5,495000
Mahindra,KUV,2021,26000,1st Owner,Petrol,Manual,18.15,82.0,6,420000
Maruti,Swift Dzire,2023,100000,1st Owner,Diesel,Manual,23.4,74.0,5,531000
Ford,Ecosport,2024,4000,1st Owner,Petrol,Manual,17.0,121.36,5,800000
Maruti,Swift Dzire,2020,86000,1st Owner,Diesel,Manual,26.59,74.0,5,550000
Volkswagen,Vento,2017,81000,2nd Owner,Diesel,Manual,20.54,103.6,5,465000
Maruti,Alto,2017,41321,2nd Owner,Petrol,Manual,19.7,46.3,5,185000
Mahindra,Bolero,2016,46000,1st Owner,Diesel,Manual,13.6,63.0,7,340000
Honda,City,2014,75000,2nd Owner,Petrol,Manual,16.9,100.0,5,340000
Maruti,Wagon R,2014,113000,2nd Owner,Petrol,Manual,21.79,67.05,5,135000
Hyundai,Verna,2023,15000,2nd Owner,Diesel,Automatic,19.08,126.2,5,1225000
Honda,Amaze,2020,16942,2nd Owner,Petrol,Manual,18.0,86.7,5,439000
Honda,Jazz,2021,29484,2nd Owner,Petrol,Manual,18.7,88.7,5,465000
Maruti,Swift Dzire,2020,84405,1st Owner,Diesel,Manual,26.59,74.0,5,530000
Maruti,Swift Dzire,2022,30000,1st Owner,Petrol,Manual,21.21,81.8,5,650000
Maruti,Swift,2022,14838,1st Owner,Petrol,Manual,22.0,81.8,5,525000
Honda,City,2023,31318,3rd Owner,Petrol,Manual,17.8,117.3,5,885000
Maruti,Wagon R,2012,63000,2nd Owner,Petrol,Manual,21.79,67.05,5,120000
Toyota,Innova,2017,120000,1st Owner,Diesel,Manual,12.99,100.0,7,860000
Maruti,Vitara,2021,50000,1st Owner,Diesel,Manual,24.3,88.5,5,810000
Maruti,Swift Dzire,2017,74600,1st Owner,Diesel,Manual,19.3,73.9,5,410000
Tata,Safari,2014,80000,1st Owner,Diesel,Manual,13.93,138.1,7,175000
Maruti,Swift Dzire,2020,66000,2nd Owner,Petrol,Manual,20.85,83.14,5,400000
Honda,City,2023,31543,2nd Owner,Petrol,Manual,16.8,116.3,5,875000
Toyota,Innova,2023,80000,1st Owner,Diesel,Manual,13.68,147.8,8,1350000
Maruti,Swift,2019,60000,1st Owner,Diesel,Manual,25.2,74.0,5,450000
Honda,City,2020,50000,1st Owner,Diesel,Manual,25.1,98.6,5,700000
Audi,Q7,2018,28000,2nd Owner,Diesel,Automatic,12.07,241.4,7,2650000
Maruti,Swift Dzire,2017,60000,1st Owner,Petrol,Manual,17.5,85.8,5,350000
Maruti,Celerio,2023,18000,1st Owner,Petrol,Manual,21.63,67.0,5,460000
Maruti,Alto,2016,35000,1st Owner,Petrol,Manual,20.92,67.1,5,220000
Hyundai,Creta,2022,48000,2nd Owner,Diesel,Manual,19.67,126.2,5,990000
Mahindra,Scorpio,2021,50000,1st Owner,Diesel,Manual,15.4,120.0,7,950000
Mahindra,Bolero,2017,120000,1st Owner,Diesel,Manual,15.96,62.1,7,460000
Maruti,Eeco,2017,20000,1st Owner,CNG,Manual,15.1,73.0,5,220000
Mahindra,Thar,2023,50000,1st Owner,Diesel,Manual,16.55,105.0,6,900000
Volkswagen,Vento,2020,53837,2nd Owner,Petrol,Automatic,16.93,103.2,5,575000
Toyota,Fortuner,2020,48000,2nd Owner,Diesel,Automatic,12.55,168.5,7,1930000
Maruti,Swift,2018,32000,1st Owner,Petrol,Manual,18.6,85.8,5,475000
Renault,Triber,2025,1784,2nd Owner,Petrol,Manual,20.0,71.0,7,660000
BMW,3,2016,98955,2nd Owner,Diesel,Automatic,13.2,170.0,5,575000
Toyota,Innova,2018,52000,2nd Owner,Diesel,Manual,12.99,100.0,7,625000
Hyundai,Creta,2023,39000,2nd Owner,Petrol,Automatic,13.0,121.3,5,1250000
Mahindra,KUV,2021,78000,2nd Owner,Diesel,Manual,25.32,77.0,6,425000
Datsun,GO,2021,58000,1st Owner,Petrol,Manual,19.44,67.0,7,460000
Audi,A4,2023,34500,1st Owner,Diesel,Automatic,18.25,187.74,5,3000000
Volkswagen,Polo,2015,60000,1st Owner,Petrol,Manual,16.47,73.9,5,200000
Maruti,Alto,2018,76000,2nd Owner,Petrol,Manual,20.92,67.1,5,211000
Maruti,Ertiga,2020,51000,1st Owner,Diesel,Manual,20.77,88.76,7,600000
BMW,3,2019,23746,2nd Owner,Diesel,Automatic,22.69,190.0,5,1600000
Maruti,Alto,2016,55780,2nd Owner,Petrol,Manual,20.92,67.1,5,220000
Mahindra,Scorpio,2022,100000,1st Owner,Diesel,Manual,15.4,120.0,7,880000
Hyundai,i10,2017,73000,2nd Owner,Petrol,Manual,19.81,68.05,5,240000
Mahindra,Scorpio,2022,20000,1st Owner,Diesel,Manual,15.4,75.0,7,800000
Tata,Tiago,2022,42000,2nd Owner,Diesel,Manual,27.28,69.0,5,435000
Maruti,Alto,2012,52235,2nd Owner,Petrol,Manual,19.7,46.3,5,110000
Renault,Duster,2019,56000,2nd Owner,Diesel,Manual,20.45,83.8,5,450000
Maruti,Alto,2017,37000,2nd Owner,Petrol,Manual,20.92,67.1,5,250000
Maruti,Swift Dzire,2018,70000,1st Owner,Diesel,Manual,23.4,74.0,5,385000
Maruti,Swift Dzire,2018,138000,1st Owner,Diesel,Manual,23.4,74.0,5,400000
Maruti,Eeco,2023,22000,1st Owner,CNG,Manual,21.94,61.7,5,480000
Honda,Amaze,2020,41604,3rd Owner,Petrol,Manual,18.0,86.7,5,400000
Maruti,Ciaz,2022,70000,2nd Owner,Diesel,Manual,26.32,93.87,5,650000
Jaguar,XF,2018,30150,2nd Owner,Diesel,Automatic,16.36,187.7,5,2011000
Ford,Ecosport,2022,39884,2nd Owner,Diesel,Manual,23.0,98.96,5,880000
Datsun,RediGO,2022,40000,2nd Owner,Petrol,Manual,22.5,67.0,5,295000
Mahindra,Thar,2020,27000,1st Owner,Diesel,Manual,16.55,105.0,6,800000
Hyundai,i10,2014,67000,2nd Owner,Petrol,Manual,19.81,68.05,5,150000
Honda,Amaze,2023,25000,1st Owner,Petrol,Automatic,18.1,88.7,5,550000
Toyota,Fortuner,2019,50000,1st Owner,Diesel,Manual,13.0,168.5,7,2000000
Honda,Amaze,2018,75000,2nd Owner,Diesel,Manual,25.8,98.6,5,325000
Mahindra,Scorpio,2019,80000,1st Owner,Diesel,Manual,12.05,120.0,8,555000
